campus_id,timestamp,apparent_temperature,air_temperature,dew_point_temperature,relative_humidity,wind_speed,wind_direction
2,2025-01-03 09:00:00,13.5,24.8,12.3,37.4,16.0,338.2
2,2025-01-03 10:00:00,21.3,26.3,16.2,49.3,9.3,228.7
2,2025-01-03 11:00:00,17.4,26.2,13.6,36.9,12.8,73.2
2,2025-01-03 12:00:00,13.9,23.6,11.9,41.3,13.8,280.3
2,2025-01-03 13:00:00,6.5,20.5,8.6,40.4,18.8,155.0
2,2025-01-03 14:00:00,16.9,21.5,11.9,52.2,7.1,131.6
2,2025-01-03 15:00:00,7.3,16.1,7.4,56.6,11.7,3.7
2,2025-01-03 16:00:00,0.4,14.7,7.2,62.7,19.7,108.3
2,2025-01-03 17:00:00,3.7,12.4,3.8,56.8,10.6,55.8
2,2025-01-03 18:00:00,1.1,8.8,2.6,69.2,9.0,111.4
2,2025-01-03 19:00:00,-2.7,6.9,1.9,75.2,11.5,274.3
2,2025-01-03 20:00:00,4.1,9.2,6.1,84.3,6.2,291.3
2,2025-01-03 21:00:00,-4.7,6.9,3.9,85.1,14.9,136.7
2,2025-01-03 22:00:00,-3.7,5.1,0.2,75.5,10.0,17.9
2,2025-01-03 23:00:00,-0.9,5.9,1.0,75.6,7.3,250.2
2,2025-01-04 00:00:00,-10.4,4.1,-0.6,76.4,18.0,242.5
2,2025-01-04 01:00:00,3.1,8.4,2.6,71.1,5.6,298.9
2,2025-01-04 02:00:00,-8.2,8.0,2.3,71.6,21.0,122.7
2,2025-01-04 03:00:00,8.9,10.5,4.5,69.8,0.8,313.5
2,2025-01-04 04:00:00,9.1,15.3,7.4,60.6,8.1,169.0
2,2025-01-04 05:00:00,9.8,19.8,11.3,57.5,14.8,303.9
2,2025-01-04 06:00:00,9.5,18.4,9.3,54.3,12.4,317.5
2,2025-01-04 07:00:00,8.1,19.5,8.1,43.1,15.1,309.1
2,2025-01-04 08:00:00,19.8,24.2,13.1,44.5,6.9,293.9
2,2025-01-04 09:00:00,21.4,24.8,11.8,34.8,4.3,1.8
2,2025-01-04 10:00:00,17.6,25.6,15.0,46.8,12.9,321.4
2,2025-01-04 11:00:00,18.5,22.6,11.3,43.4,5.7,4.9
2,2025-01-04 12:00:00,23.3,23.2,14.0,53.9,1.3,193.7
2,2025-01-04 13:00:00,16.3,22.4,10.8,41.9,8.4,19.5
2,2025-01-04 14:00:00,15.2,20.6,9.1,42.5,6.8,258.3
2,2025-01-04 15:00:00,14.5,18.0,7.5,47.6,3.9,224.7
2,2025-01-04 16:00:00,2.3,15.3,7.9,62.8,18.0,197.4
2,2025-01-04 17:00:00,2.9,12.2,6.2,69.8,12.3,21.7
2,2025-01-04 18:00:00,6.8,9.3,5.6,81.7,2.3,240.5
2,2025-01-04 19:00:00,-1.1,7.9,2.8,74.5,10.9,19.1
2,2025-01-04 20:00:00,-3.0,5.3,1.7,81.9,9.6,332.3
2,2025-01-04 21:00:00,0.7,7.8,2.8,75.0,8.1,229.0
2,2025-01-04 22:00:00,-2.6,5.4,0.4,74.8,8.9,112.0
2,2025-01-04 23:00:00,-6.7,5.5,-0.5,70.1,14.7,131.1
2,2025-01-05 00:00:00,-2.8,5.2,2.1,84.5,9.2,15.7
2,2025-01-05 01:00:00,3.1,9.5,4.6,75.4,7.6,181.1
2,2025-01-05 02:00:00,3.8,11.5,5.1,67.8,9.6,336.7
2,2025-01-05 03:00:00,10.2,12.6,5.0,62.0,2.0,178.5
2,2025-01-05 04:00:00,7.4,12.6,5.6,64.8,6.2,189.6
2,2025-01-05 05:00:00,14.9,16.4,6.2,49.2,0.8,38.2
2,2025-01-05 06:00:00,16.8,20.9,10.7,49.1,5.8,25.9
2,2025-01-05 07:00:00,8.8,20.6,9.4,43.9,16.1,77.1
2,2025-01-05 08:00:00,19.6,25.7,14.9,46.2,10.1,28.5
2,2025-01-05 09:00:00,17.8,25.8,13.3,37.7,11.6,34.1
2,2025-01-05 10:00:00,13.0,22.7,11.4,43.5,13.8,331.8
2,2025-01-05 11:00:00,18.6,26.5,12.5,29.9,10.5,48.1
2,2025-01-05 12:00:00,15.7,23.1,11.6,42.6,10.5,25.6
2,2025-01-05 13:00:00,15.1,22.3,12.4,50.7,11.0,124.0
2,2025-01-05 14:00:00,7.2,19.7,11.0,56.5,18.2,228.2
2,2025-01-05 15:00:00,7.4,18.8,8.3,47.6,15.5,350.6
2,2025-01-05 16:00:00,7.7,16.1,7.6,57.7,11.3,169.0
2,2025-01-05 17:00:00,5.3,17.0,8.7,58.3,16.3,13.6
2,2025-01-05 18:00:00,-3.0,10.3,3.6,66.5,17.2,166.6
2,2025-01-05 19:00:00,5.9,8.9,5.3,82.2,3.0,177.7
2,2025-01-05 20:00:00,-3.6,2.9,-1.1,80.1,6.4,205.5
2,2025-01-05 21:00:00,-3.5,2.5,-3.1,72.1,5.3,256.2
2,2025-01-05 22:00:00,-7.9,7.4,1.2,68.9,19.5,333.2
2,2025-01-05 23:00:00,-11.9,2.5,-3.0,72.6,17.4,45.3
2,2025-01-06 00:00:00,1.8,6.2,1.3,75.7,3.9,247.8
2,2025-01-06 01:00:00,-3.7,3.9,-2.3,69.1,7.7,127.1
2,2025-01-06 02:00:00,-3.6,6.7,1.1,72.1,12.4,204.9
2,2025-01-06 03:00:00,8.0,12.0,5.4,66.9,4.4,335.6
2,2025-01-06 04:00:00,6.9,15.3,8.6,66.7,11.7,154.1
2,2025-01-06 05:00:00,9.8,17.4,8.5,55.7,10.3,66.2
2,2025-01-06 06:00:00,14.4,18.3,5.6,36.3,3.5,208.3
2,2025-01-06 07:00:00,8.5,19.6,9.2,48.0,15.3,318.0
2,2025-01-06 08:00:00,19.1,26.5,16.7,51.1,13.1,194.9
2,2025-01-06 09:00:00,20.1,25.6,13.9,41.7,8.6,255.1
2,2025-01-06 10:00:00,25.2,26.9,14.8,39.7,3.3,178.1
2,2025-01-06 11:00:00,15.1,25.4,12.4,35.0,14.3,46.5
2,2025-01-06 12:00:00,15.4,23.5,12.5,45.2,12.0,153.1
2,2025-01-06 13:00:00,9.7,20.6,8.7,40.4,14.5,59.8
2,2025-01-06 14:00:00,10.5,19.5,9.9,51.8,12.7,292.2
2,2025-01-06 15:00:00,17.1,19.3,11.9,62.9,4.1,39.9
2,2025-01-06 16:00:00,1.4,14.2,7.7,67.7,17.7,194.8
2,2025-01-06 17:00:00,2.6,12.9,5.7,63.8,13.4,144.5
2,2025-01-06 18:00:00,1.1,8.4,-0.3,56.3,7.7,98.9
2,2025-01-06 19:00:00,-6.5,7.3,1.8,72.7,17.5,183.4
2,2025-01-06 20:00:00,-4.9,4.3,0.2,79.4,10.5,293.2
2,2025-01-06 21:00:00,0.9,5.5,2.1,82.8,4.4,174.0
2,2025-01-06 22:00:00,1.3,6.3,3.3,84.9,5.2,318.4
2,2025-01-06 23:00:00,-9.2,7.1,3.1,80.2,21.4,53.1
2,2025-01-07 00:00:00,-5.9,4.4,1.4,84.8,12.3,326.2
2,2025-01-07 01:00:00,0.3,6.7,-0.1,65.8,6.5,328.9
2,2025-01-07 02:00:00,3.9,9.0,2.4,67.1,5.2,107.5
2,2025-01-07 03:00:00,6.5,14.3,7.6,66.7,10.5,2.8
2,2025-01-07 04:00:00,2.6,14.0,7.1,65.6,15.5,174.0
2,2025-01-07 05:00:00,16.9,21.3,11.9,53.0,6.9,33.9
2,2025-01-07 06:00:00,15.1,20.5,10.8,51.6,7.8,250.3
2,2025-01-07 07:00:00,22.4,26.1,14.5,42.1,6.2,9.5
2,2025-01-07 08:00:00,14.9,22.9,11.0,40.7,11.0,270.7
2,2025-01-07 09:00:00,23.6,25.1,13.7,43.0,2.9,5.4
2,2025-01-07 10:00:00,16.7,24.1,13.2,45.5,11.3,320.0
2,2025-01-07 11:00:00,17.5,25.8,14.5,43.7,12.9,309.5
2,2025-01-07 12:00:00,14.5,25.2,14.6,47.1,16.7,66.4
2,2025-01-07 13:00:00,12.8,26.0,14.9,44.7,20.2,349.2
2,2025-01-07 14:00:00,16.2,17.3,6.5,46.1,0.1,43.3
2,2025-01-07 15:00:00,15.5,17.6,9.9,61.6,3.1,144.9
2,2025-01-07 16:00:00,9.0,14.6,5.8,56.0,6.7,214.6
2,2025-01-07 17:00:00,3.7,14.0,6.9,64.6,13.8,88.8
2,2025-01-07 18:00:00,2.5,12.3,7.3,74.8,13.3,66.6
2,2025-01-07 19:00:00,1.1,8.4,2.7,71.7,8.5,125.4
2,2025-01-07 20:00:00,1.8,7.3,3.7,81.8,6.1,65.6
2,2025-01-07 21:00:00,-14.8,1.8,-2.8,76.9,20.5,301.2
2,2025-01-07 22:00:00,-0.2,4.7,1.2,82.7,4.6,265.1
2,2025-01-07 23:00:00,-8.3,8.3,4.3,80.2,22.2,350.0
2,2025-01-08 00:00:00,-2.8,6.8,3.5,83.3,11.9,246.9
2,2025-01-08 01:00:00,0.9,9.7,4.9,75.8,11.1,154.5
2,2025-01-08 02:00:00,2.0,11.2,5.5,71.7,11.9,194.1
2,2025-01-08 03:00:00,3.5,13.6,6.8,66.0,13.6,153.4
2,2025-01-08 04:00:00,7.3,17.1,7.6,52.6,13.1,36.7
2,2025-01-08 05:00:00,4.0,17.1,8.7,57.9,18.3,333.8
2,2025-01-08 06:00:00,8.3,15.7,4.8,45.4,8.7,116.9
2,2025-01-08 07:00:00,18.8,22.6,13.4,53.9,6.7,252.4
2,2025-01-08 08:00:00,14.8,23.1,11.7,42.9,11.9,244.9
2,2025-01-08 09:00:00,18.0,23.1,9.2,30.3,5.6,80.4
2,2025-01-08 10:00:00,19.4,24.0,13.0,44.9,7.1,130.0
2,2025-01-08 11:00:00,24.0,27.9,16.7,44.1,7.7,60.7
2,2025-01-08 12:00:00,10.4,21.4,9.8,42.2,15.1,7.3
2,2025-01-08 13:00:00,13.2,19.7,9.5,48.9,8.8,97.1
2,2025-01-08 14:00:00,10.1,18.3,9.7,56.8,11.6,216.1
2,2025-01-08 15:00:00,9.4,15.8,5.8,49.9,7.6,136.0
2,2025-01-08 16:00:00,13.9,17.9,9.0,55.5,5.3,102.7
2,2025-01-08 17:00:00,5.3,13.4,4.3,54.4,9.8,22.0
2,2025-01-08 18:00:00,5.5,13.9,7.9,70.2,11.5,20.3
2,2025-01-08 19:00:00,0.2,6.7,3.5,83.9,7.4,105.6
2,2025-01-08 20:00:00,-6.8,5.1,-1.1,69.2,14.1,316.4
2,2025-01-08 21:00:00,4.1,9.7,5.8,80.6,6.8,19.0
2,2025-01-08 22:00:00,-2.7,4.1,2.1,89.8,7.5,36.4
2,2025-01-08 23:00:00,-8.5,4.3,0.8,82.6,15.8,290.0
2,2025-01-09 00:00:00,-10.3,5.4,-0.0,72.8,19.8,31.6
2,2025-01-09 01:00:00,1.6,10.7,5.3,72.8,11.7,47.0
2,2025-01-09 02:00:00,1.0,9.6,2.7,65.6,10.2,215.0
2,2025-01-09 03:00:00,3.0,12.8,7.5,73.7,13.4,81.0
2,2025-01-09 04:00:00,7.0,12.7,4.7,59.8,6.5,48.5
2,2025-01-09 05:00:00,10.8,18.0,9.9,59.7,10.3,79.1
2,2025-01-09 06:00:00,10.4,23.1,13.5,52.2,19.3,221.2
2,2025-01-09 07:00:00,15.9,20.6,8.5,39.7,5.5,1.6
2,2025-01-09 08:00:00,11.4,20.9,10.7,49.0,13.5,131.3
2,2025-01-09 09:00:00,10.3,22.1,11.0,44.6,16.7,3.9
2,2025-01-09 10:00:00,19.0,26.4,12.8,31.8,10.0,139.4
2,2025-01-09 11:00:00,26.4,29.4,17.3,39.4,6.2,66.4
2,2025-01-09 12:00:00,14.8,22.6,11.6,45.2,11.2,11.1
2,2025-01-09 13:00:00,16.5,23.2,11.9,43.4,9.7,211.5
2,2025-01-09 14:00:00,4.9,19.2,9.2,49.8,19.9,242.6
2,2025-01-09 15:00:00,17.3,21.9,11.6,48.5,6.9,59.3
2,2025-01-09 16:00:00,8.2,15.6,7.9,61.7,10.0,112.9
2,2025-01-09 17:00:00,9.1,14.8,8.3,67.7,7.8,295.8
2,2025-01-09 18:00:00,4.1,11.6,5.5,69.4,9.5,76.8
2,2025-01-09 19:00:00,2.2,8.9,4.2,76.4,7.9,42.6
2,2025-01-09 20:00:00,-2.9,7.2,2.8,78.2,12.5,170.6
2,2025-01-09 21:00:00,-6.8,9.2,4.1,74.4,21.2,180.9
2,2025-01-09 22:00:00,-5.9,4.3,1.2,84.7,12.1,58.8
2,2025-01-09 23:00:00,-7.0,4.7,-0.6,73.5,13.9,86.7
2,2025-01-10 00:00:00,-5.1,2.4,-1.6,79.8,7.7,186.0
2,2025-01-10 01:00:00,-1.5,6.1,-0.3,68.0,8.2,315.4
2,2025-01-10 02:00:00,7.5,9.5,3.7,71.2,1.1,195.4
2,2025-01-10 03:00:00,7.5,11.9,4.9,65.2,4.9,66.8
2,2025-01-10 04:00:00,10.3,13.3,4.3,55.2,2.5,150.1
2,2025-01-10 05:00:00,15.4,21.0,12.9,59.6,9.2,279.5
2,2025-01-10 06:00:00,18.2,22.7,10.9,41.0,6.0,183.0
2,2025-01-10 07:00:00,15.6,19.3,7.6,41.5,4.0,279.8
2,2025-01-10 08:00:00,11.2,24.2,14.0,49.2,19.8,66.1
2,2025-01-10 09:00:00,17.2,23.7,9.6,29.5,7.6,119.8
2,2025-01-10 10:00:00,14.5,25.4,13.0,38.1,15.7,4.7
2,2025-01-10 11:00:00,15.3,24.0,10.3,31.5,11.1,334.9
2,2025-01-10 12:00:00,15.8,22.4,10.9,42.7,9.1,6.8
2,2025-01-10 13:00:00,9.0,19.5,10.2,53.3,14.9,95.8
2,2025-01-10 14:00:00,7.2,19.2,10.1,54.5,17.2,260.1
2,2025-01-10 15:00:00,8.4,16.0,5.2,45.9,9.0,74.2
2,2025-01-10 16:00:00,10.0,12.8,5.1,61.6,2.5,113.1
2,2025-01-10 17:00:00,3.6,12.7,5.6,64.6,11.7,138.3
2,2025-01-10 18:00:00,6.8,13.4,5.9,62.3,8.2,267.2
2,2025-01-10 19:00:00,-2.7,8.9,3.3,72.2,14.8,60.9
2,2025-01-10 20:00:00,-3.3,3.2,-3.1,68.7,6.1,101.6
2,2025-01-10 21:00:00,-0.2,5.8,1.0,76.2,6.1,72.3
2,2025-01-10 22:00:00,-0.1,7.2,2.4,75.9,8.3,157.9
2,2025-01-10 23:00:00,-5.2,3.1,-1.3,77.8,9.0,128.4
2,2025-01-11 00:00:00,-8.0,6.2,2.0,78.9,18.1,228.7
2,2025-01-11 01:00:00,-5.4,8.5,3.3,73.9,18.0,205.5
2,2025-01-11 02:00:00,3.2,9.8,3.8,70.1,7.7,330.1
2,2025-01-11 03:00:00,10.3,15.9,9.1,66.0,7.9,195.7
2,2025-01-11 04:00:00,8.8,12.7,5.3,62.9,4.2,113.2
2,2025-01-11 05:00:00,8.0,19.7,9.9,51.2,16.5,295.2
2,2025-01-11 06:00:00,14.4,20.5,11.1,52.8,9.0,279.9
2,2025-01-11 07:00:00,21.5,24.8,14.4,47.9,6.1,360.0
2,2025-01-11 08:00:00,13.9,22.2,11.1,44.5,11.7,345.4
2,2025-01-11 09:00:00,23.0,24.6,13.2,43.1,2.8,120.5
2,2025-01-11 10:00:00,19.9,27.1,14.8,38.4,11.0,305.3
2,2025-01-11 11:00:00,14.0,26.5,15.1,43.1,19.1,4.9
2,2025-01-11 12:00:00,19.4,25.6,12.6,35.0,8.6,64.3
2,2025-01-11 13:00:00,11.3,23.5,12.7,45.9,17.9,188.5
2,2025-01-11 14:00:00,13.0,21.2,10.9,48.4,11.8,82.0
2,2025-01-11 15:00:00,2.8,14.6,4.6,49.9,15.0,40.5
2,2025-01-11 16:00:00,9.8,15.0,7.8,63.8,6.8,282.6
2,2025-01-11 17:00:00,8.3,13.4,6.4,64.8,6.3,358.1
2,2025-01-11 18:00:00,1.0,13.1,6.1,64.8,16.1,312.7
2,2025-01-11 19:00:00,-1.8,7.7,3.7,80.1,11.8,38.8
2,2025-01-11 20:00:00,-1.6,8.6,5.7,85.5,13.4,91.0
2,2025-01-11 21:00:00,-6.5,3.4,-0.8,78.8,11.3,49.5
2,2025-01-11 22:00:00,1.7,5.4,1.2,79.2,2.9,303.0
2,2025-01-11 23:00:00,-7.9,3.8,0.0,81.1,14.1,151.3
2,2025-01-12 00:00:00,5.4,9.8,7.3,87.6,5.5,323.5
2,2025-01-12 01:00:00,-1.6,8.7,3.7,74.9,13.0,288.0
2,2025-01-12 02:00:00,4.9,10.2,4.1,69.5,5.9,70.8
2,2025-01-12 03:00:00,6.8,11.9,4.9,65.2,5.8,121.9
2,2025-01-12 04:00:00,9.4,16.1,8.8,63.6,9.4,212.2
2,2025-01-12 05:00:00,11.5,17.0,8.3,56.5,7.3,98.9
2,2025-01-12 06:00:00,20.0,23.4,16.1,63.5,7.8,338.0
2,2025-01-12 07:00:00,23.2,25.0,15.2,51.2,4.5,27.1
2,2025-01-12 08:00:00,14.0,23.3,9.5,31.2,11.7,191.6
2,2025-01-12 09:00:00,12.7,26.0,13.9,39.3,19.5,166.5
2,2025-01-12 10:00:00,18.0,23.2,11.9,43.3,7.5,285.3
2,2025-01-12 11:00:00,15.6,24.0,12.7,43.3,12.4,60.8
2,2025-01-12 12:00:00,17.0,22.2,12.5,51.7,8.2,6.5
2,2025-01-12 13:00:00,12.5,22.3,11.8,47.5,14.3,59.3
2,2025-01-12 14:00:00,9.1,22.5,11.6,45.4,19.3,157.9
2,2025-01-12 15:00:00,11.7,18.1,8.4,51.5,8.5,211.2
2,2025-01-12 16:00:00,1.3,12.7,4.4,58.5,14.6,236.0
2,2025-01-12 17:00:00,2.7,11.8,4.8,65.2,11.5,162.1
2,2025-01-12 18:00:00,-0.6,11.0,5.6,73.0,15.3,301.8
2,2025-01-12 19:00:00,3.5,10.7,5.1,72.2,8.9,290.7
2,2025-01-12 20:00:00,1.7,6.6,1.6,75.1,4.8,41.4
2,2025-01-12 21:00:00,3.1,7.3,3.0,78.7,4.1,331.8
2,2025-01-12 22:00:00,-8.8,5.2,1.4,80.9,17.6,13.1
2,2025-01-12 23:00:00,-5.2,2.1,-3.2,73.3,7.1,322.4
2,2025-01-13 00:00:00,-0.0,8.2,5.9,88.6,10.6,10.7
2,2025-01-13 01:00:00,-6.2,4.7,-2.0,66.6,12.5,104.0
2,2025-01-13 02:00:00,-3.8,9.0,2.6,67.9,16.3,347.5
2,2025-01-13 03:00:00,3.4,13.0,4.9,59.5,12.2,257.9
2,2025-01-13 04:00:00,7.3,17.4,9.2,59.0,14.2,290.8
2,2025-01-13 05:00:00,12.5,18.3,9.5,55.8,8.1,53.1
2,2025-01-13 06:00:00,10.9,20.9,10.9,50.0,14.4,227.6
2,2025-01-13 07:00:00,8.8,22.0,11.3,46.7,19.0,310.2
2,2025-01-13 08:00:00,16.6,23.7,13.2,47.4,10.9,294.8
2,2025-01-13 09:00:00,16.1,25.0,12.3,36.6,12.4,226.5
2,2025-01-13 10:00:00,20.5,27.0,15.5,42.6,10.7,138.9
2,2025-01-13 11:00:00,16.0,26.8,15.4,42.8,16.8,35.4
2,2025-01-13 12:00:00,22.4,25.5,15.4,49.4,6.3,83.0
2,2025-01-13 13:00:00,16.7,21.8,11.4,48.0,7.4,322.1
2,2025-01-13 14:00:00,9.5,14.9,4.2,46.3,5.7,243.5
2,2025-01-13 15:00:00,16.3,20.9,11.4,52.5,7.0,50.4
2,2025-01-13 16:00:00,10.0,13.5,7.7,70.9,4.4,224.3
2,2025-01-13 17:00:00,3.5,10.5,3.8,66.7,8.3,127.9
2,2025-01-13 18:00:00,4.3,10.6,4.5,69.5,7.4,107.9
2,2025-01-13 19:00:00,-1.6,8.4,1.3,64.5,11.9,159.3
2,2025-01-13 20:00:00,-3.7,3.2,0.4,85.9,7.2,310.2
2,2025-01-13 21:00:00,-4.4,4.2,1.2,85.1,9.9,290.0
2,2025-01-13 22:00:00,4.2,10.1,6.9,83.8,7.6,119.7
2,2025-01-13 23:00:00,-4.0,5.2,0.4,76.0,10.6,274.2
2,2025-01-14 00:00:00,-3.5,5.6,0.8,75.9,10.6,83.8
2,2025-01-14 01:00:00,-2.7,7.4,1.2,68.8,12.0,175.2
2,2025-01-14 02:00:00,3.9,10.8,5.5,73.4,8.6,183.3
2,2025-01-14 03:00:00,-1.5,12.4,6.6,71.0,18.9,0.7
2,2025-01-14 04:00:00,7.0,13.1,5.7,62.8,7.5,194.7
2,2025-01-14 05:00:00,4.6,17.2,6.3,45.3,16.5,334.1
2,2025-01-14 06:00:00,13.4,23.4,13.0,47.8,15.0,350.1
2,2025-01-14 07:00:00,17.1,22.1,10.7,42.9,6.8,90.8
2,2025-01-14 08:00:00,13.7,24.5,13.4,44.5,16.1,154.5
2,2025-01-14 09:00:00,15.5,23.9,11.6,38.3,11.6,212.7
2,2025-01-14 10:00:00,17.5,23.1,9.9,34.2,6.9,57.7
2,2025-01-14 11:00:00,21.1,25.6,13.5,39.5,6.8,331.4
2,2025-01-14 12:00:00,15.1,23.6,12.7,45.6,12.7,159.8
2,2025-01-14 13:00:00,5.0,18.0,4.8,34.1,16.1,89.1
2,2025-01-14 14:00:00,15.3,19.4,9.6,51.2,5.6,78.4
2,2025-01-14 15:00:00,12.8,19.2,10.4,56.1,9.3,123.5
2,2025-01-14 16:00:00,10.6,16.1,9.0,64.4,7.7,47.5
2,2025-01-14 17:00:00,0.5,13.1,5.8,63.6,16.8,258.4
2,2025-01-14 18:00:00,2.8,9.8,4.4,72.9,8.4,69.6
2,2025-01-14 19:00:00,1.4,7.4,4.6,86.1,7.1,223.7
2,2025-01-14 20:00:00,-10.3,2.5,-1.3,81.1,15.4,21.4
2,2025-01-14 21:00:00,-5.4,4.3,-1.4,71.5,10.9,122.5
2,2025-01-14 22:00:00,4.0,9.4,5.6,81.1,6.5,215.8
2,2025-01-14 23:00:00,-6.6,5.6,0.5,74.3,14.9,191.3
2,2025-01-15 00:00:00,-0.7,6.5,0.8,71.6,7.9,274.3
2,2025-01-15 01:00:00,-1.9,8.5,2.3,69.2,12.8,18.9
2,2025-01-15 02:00:00,-1.6,8.0,1.3,66.4,11.4,129.7
2,2025-01-15 03:00:00,1.5,10.3,3.3,64.9,10.7,268.1
2,2025-01-15 04:00:00,4.6,13.1,6.5,66.8,11.2,266.3
2,2025-01-15 05:00:00,9.0,15.5,7.4,59.4,8.5,124.8
2,2025-01-15 06:00:00,10.7,20.9,10.2,46.7,14.3,43.7
2,2025-01-15 07:00:00,20.4,22.6,11.6,45.0,3.3,287.9
2,2025-01-15 08:00:00,21.8,21.8,11.1,46.7,0.0,38.2
2,2025-01-15 09:00:00,24.5,25.7,14.3,42.9,2.7,227.5
2,2025-01-15 10:00:00,17.3,22.7,11.8,45.4,7.9,252.5
2,2025-01-15 11:00:00,15.2,25.0,14.0,44.9,14.9,21.8
2,2025-01-15 12:00:00,11.2,24.8,13.2,41.8,19.8,208.5
2,2025-01-15 13:00:00,13.5,21.2,9.1,39.4,9.9,310.2
2,2025-01-15 14:00:00,17.7,20.6,11.5,54.4,4.7,178.5
2,2025-01-15 15:00:00,16.9,21.2,10.2,45.0,5.8,175.0
2,2025-01-15 16:00:00,17.0,17.8,10.2,62.1,1.4,84.7
2,2025-01-15 17:00:00,5.4,12.3,5.4,65.7,8.5,345.4
2,2025-01-15 18:00:00,-2.1,8.7,2.4,68.5,13.3,352.5
2,2025-01-15 19:00:00,2.2,11.7,6.6,74.5,12.7,173.8
2,2025-01-15 20:00:00,-1.8,6.2,2.7,82.7,9.4,134.5
2,2025-01-15 21:00:00,-5.5,5.8,1.9,80.3,13.9,77.8
2,2025-01-15 22:00:00,-1.9,5.1,2.4,86.6,7.9,125.5
2,2025-01-15 23:00:00,-7.0,4.5,0.5,79.8,13.9,226.6
2,2025-01-16 00:00:00,-5.3,5.6,-0.8,67.8,12.7,272.0
2,2025-01-16 01:00:00,-1.4,8.7,5.0,81.3,13.0,258.2
2,2025-01-16 02:00:00,6.8,11.3,4.9,68.1,5.0,161.0
2,2025-01-16 03:00:00,-2.2,13.4,7.2,69.0,21.5,75.1
2,2025-01-16 04:00:00,11.8,16.4,7.4,54.8,5.6,225.6
2,2025-01-16 05:00:00,5.7,16.9,6.3,47.1,14.6,251.6
2,2025-01-16 06:00:00,6.8,18.8,7.0,41.2,15.6,338.3
2,2025-01-16 07:00:00,11.4,23.1,13.5,51.8,17.9,18.1
2,2025-01-16 08:00:00,11.6,27.4,16.4,45.0,24.6,6.0
2,2025-01-16 09:00:00,11.9,21.6,9.8,41.2,13.1,1.9
2,2025-01-16 10:00:00,19.3,22.3,9.0,33.3,2.8,26.7
2,2025-01-16 11:00:00,22.8,26.6,13.9,36.3,5.6,343.4
2,2025-01-16 12:00:00,15.2,22.0,9.6,38.0,8.7,225.4
2,2025-01-16 13:00:00,11.1,23.8,13.0,45.8,18.8,165.2
2,2025-01-16 14:00:00,15.6,21.0,10.2,45.8,7.3,286.5
2,2025-01-16 15:00:00,16.2,17.1,7.2,50.5,0.2,236.4
2,2025-01-16 16:00:00,7.4,15.8,8.4,62.8,11.6,318.1
2,2025-01-16 17:00:00,-1.1,11.8,5.5,68.6,17.2,319.9
2,2025-01-16 18:00:00,0.5,11.8,7.5,78.7,15.6,159.5
2,2025-01-16 19:00:00,-3.4,6.8,1.4,73.2,12.3,32.6
2,2025-01-16 20:00:00,-4.8,3.2,-3.2,68.1,8.2,28.3
2,2025-01-16 21:00:00,-5.6,5.8,2.0,81.1,14.1,158.9
2,2025-01-16 22:00:00,-1.5,5.1,0.4,76.7,6.9,53.4
2,2025-01-16 23:00:00,2.4,6.4,1.6,76.0,3.5,60.2
2,2025-01-17 00:00:00,-3.9,5.2,-1.2,67.9,10.1,329.7
2,2025-01-17 01:00:00,8.1,12.0,7.1,75.7,4.9,202.0
2,2025-01-17 02:00:00,5.3,13.7,8.7,75.2,11.9,247.1
2,2025-01-17 03:00:00,8.1,13.2,6.3,65.6,6.2,278.7
2,2025-01-17 04:00:00,8.1,13.0,4.5,57.4,5.3,13.0
2,2025-01-17 05:00:00,10.6,18.1,9.7,58.2,10.7,106.9
2,2025-01-17 06:00:00,0.0,17.1,7.6,52.3,23.5,301.5
2,2025-01-17 07:00:00,17.6,23.7,13.0,46.5,9.4,29.5
2,2025-01-17 08:00:00,22.7,22.8,12.5,48.4,0.7,247.9
2,2025-01-17 09:00:00,23.4,24.2,11.2,35.2,0.4,130.7
2,2025-01-17 10:00:00,18.2,26.0,12.8,33.8,10.7,92.4
2,2025-01-17 11:00:00,20.7,25.3,12.6,36.3,6.4,222.7
2,2025-01-17 12:00:00,19.3,23.7,10.5,33.9,5.3,340.2
2,2025-01-17 13:00:00,9.2,19.3,9.4,50.5,14.0,280.4
2,2025-01-17 14:00:00,17.6,22.9,11.0,40.6,7.2,92.3
2,2025-01-17 15:00:00,17.4,19.6,11.7,60.4,3.9,30.3
2,2025-01-17 16:00:00,9.3,17.2,8.0,53.8,10.6,206.3
2,2025-01-17 17:00:00,4.7,11.3,2.2,54.6,7.2,212.1
2,2025-01-17 18:00:00,-1.9,9.0,3.4,71.8,13.8,327.6
2,2025-01-17 19:00:00,-2.3,5.2,1.7,82.6,8.4,96.6
2,2025-01-17 20:00:00,-6.9,4.4,-0.8,74.1,13.3,349.0
2,2025-01-17 21:00:00,-6.9,2.4,-2.1,77.5,10.2,104.1
2,2025-01-17 22:00:00,3.1,5.8,0.0,71.1,1.2,0.7
2,2025-01-17 23:00:00,0.1,6.0,2.9,84.6,6.4,322.7
2,2025-01-18 00:00:00,-3.5,6.2,2.7,82.7,11.9,332.6
2,2025-01-18 01:00:00,1.0,7.8,2.0,71.1,7.6,259.0
2,2025-01-18 02:00:00,-0.1,12.2,6.2,69.9,16.5,340.4
